 NOT 400.00025600 59727.03756186373080084 8.28000 r 
 NOT 400.00025600 59727.04204471851739910 9.53000 r 
 NOT 400.00025600 59727.04652757317780143 13.91000 r 
 NOT 400.00025600 59727.05101039785800054 11.07000 r 
 NOT 400.00025600 59727.05549325269259953 12.03000 r 
 NOT 400.00025600 59727.05997610731310132 8.67000 r 
 NOT 400.00025600 59792.87900130111519914 11.00000 r 
 NOT 400.00025600 59792.88243738420360174 11.62000 r 
 NOT 400.00025600 59792.88587346747459961 9.85000 r 
 NOT 400.00025600 59792.88930958062359977 10.73000 r 
 NOT 400.00025600 59792.89274566435189939 8.57000 r 
 NOT 400.00025600 59792.89618174737960032 12.15000 r 
 NOT 400.00025600 60100.99235604815410028 9.03000 r 
 NOT 400.00025600 60100.99512313583500145 11.91000 r 
 NOT 400.00025600 60100.99789022345250089 8.87000 r 
 NOT 400.00025600 60101.00065728086919847 10.71000 r 
 NOT 400.00025600 60101.00342436850939976 6.82000 r 
 NOT 400.00025600 60101.00619142582819876 7.60000 r 
 NOT 400.00025600 60101.00895851336240128 4.28000 r 
 NOT 400.00025600 60101.01172560092929942 10.56000 r 
 NOT 400.00025600 60101.01449265842969893 7.63000 r 
 NOT 400.00025600 60101.01725974610959824 11.52000 r 
 NOT 400.00025600 60101.02002680348550001 8.07000 r 
 NOT 400.00025600 60101.02279389133629905 7.40000 r 
 NOT 400.00025600 60101.02556097868000151 8.95000 r 
 NOT 400.00025600 60101.02832803626889913 10.56000 r 
 NOT 400.00025600 60101.03109512386809854 7.62000 r 
 NOT 400.00025600 60147.86968909884560119 8.69000 r 
 NOT 400.00025600 60147.87433084510260173 11.93000 r 
 NOT 400.00025600 60147.88129346380799944 6.55000 r 
 NOT 400.00025600 60147.89289785909920028 9.23000 r 
 NOT 400.00025600 60147.89521873203599966 11.30000 r 
 NOT 400.00025600 60191.72621677033049892 9.20000 r 
 NOT 400.00025600 60191.72931153036359930 6.41000 r 
 NOT 400.00025600 60191.73240629028139992 13.58000 r 
 NOT 400.00025600 60191.73550102036989884 7.98000 r 
 NOT 400.00025600 60191.74169054049169958 10.66000 r 
 NOT 400.00025600 60191.74478530063120019 6.61000 r 
